date,state,p,confirmed,city_ibge_code,confirmed_per_100k_inhabitants
2020-04-15,GO,c,1,5207535,
2020-04-15,GO,c,3,5208004,
2020-04-15,GO,c,1,5208509,
2020-04-15,GO,c,16,5208608,
2020-04-15,GO,c,176,5208707,
2020-04-15,GO,c,1,5208806,
2020-04-15,GO,c,1,5209101,
2020-04-15,GO,c,1,5209200,
2020-04-15,GO,c,0,5209705,
2020-04-15,GO,c,0,,
2020-04-15,GO,c,1,5210604,
2020-04-15,GO,c,7,5211503,
2020-04-15,GO,c,4,5211909,
2020-04-15,GO,c,8,5212501,
2020-04-15,GO,c,1,5213756,
2020-04-15,GO,c,1,5213806,
2020-04-15,GO,c,1,5214507,
2020-04-15,GO,c,1,5214861,
2020-04-15,GO,c,1,5215009,
2020-04-15,GO,c,1,5216304,
2020-04-15,GO,c,1,5216403,
2020-04-15,GO,c,0,5217302,
2020-04-15,GO,c,3,5217401,
2020-04-15,GO,c,3,5218391,
2020-04-15,GO,c,3,5218607,
2020-04-15,GO,c,13,5218805,
2020-04-15,GO,c,1,5219753,
2020-04-15,GO,c,2,5220108,
2020-04-15,GO,c,1,5220454,
2020-04-15,GO,c,1,5220603,
2020-04-15,GO,c,5,5221403,
2020-04-15,GO,c,0,5221601,
2020-04-15,GO,c,6,5221858,
2020-04-15,GO,c,1,5222005,
2020-04-15,GO,s,304,52,4.3315
2020-04-15,MA,c,1,2100055,
2020-04-15,MA,c,1,2100402,
2020-04-15,MA,c,1,2102374,
2020-04-15,MA,c,1,2102408,
2020-04-15,MA,c,1,2102705,
2020-04-15,MA,c,2,2103000,
2020-04-15,MA,c,1,2103208,
2020-04-15,MA,c,1,2103505,
2020-04-15,MA,c,1,2103752,
2020-04-15,MA,c,1,2104677,
2020-04-15,MA,c,0,2105104,
2020-04-15,MA,c,17,2105302,
2020-04-15,MA,c,1,2106805,
2020-04-15,MA,c,22,2107506,
2020-04-15,MA,c,3,2109452,
2020-04-15,MA,c,1,2109908,
2020-04-15,MA,c,3,2110203,
2020-04-15,MA,c,1,2110401,
2020-04-15,MA,c,47,2111201,
2020-04-15,MA,c,582,2111300,
2020-04-15,MA,c,2,2112209,
2020-04-15,MA,c,2,2112605,
2020-04-15,MA,c,1,2112803,
2020-04-15,MA,c,1,2112902,
2020-04-15,MA,c,1,2114007,
2020-04-15,MA,s,695,21,9.82307
2020-04-15,MG,c,1,3100203,
2020-04-15,MG,c,1,3101607,
2020-04-15,MG,c,1,3101706,
2020-04-15,MG,c,1,3101805,
2020-04-15,MG,c,7,3103504,
2020-04-15,MG,c,2,3104007,
2020-04-15,MG,c,5,3104205,
2020-04-15,MG,c,2,3105608,
2020-04-15,MG,c,1,3106101,
2020-04-15,MG,c,380,3106200,
2020-04-15,MG,c,9,3106705,
2020-04-15,MG,c,3,3107109,
2020-04-15,MG,c,1,3107406,
2020-04-15,MG,c,1,3108107,
2020-04-15,MG,c,2,3108305,
2020-04-15,MG,c,1,3108404,
2020-04-15,MG,c,5,3110608,
2020-04-15,MG,c,1,3110707,
2020-04-15,MG,c,2,3111200,
2020-04-15,MG,c,1,3111507,
2020-04-15,MG,c,1,3111606,
2020-04-15,MG,c,1,3112802,
2020-04-15,MG,c,1,3113305,
2020-04-15,MG,c,1,3113909,
2020-04-15,MG,c,2,3114204,
2020-04-15,MG,c,1,3115300,
2020-04-15,MG,c,1,3115805,
2020-04-15,MG,c,2,3117306,
2020-04-15,MG,c,20,3118601,
2020-04-15,MG,c,3,3119401,
2020-04-15,MG,c,1,3121902,
2020-04-15,MG,c,31,3122306,
2020-04-15,MG,c,1,3124104,
2020-04-15,MG,c,0,3124302,
2020-04-15,MG,c,5,3125101,
2020-04-15,MG,c,3,3125903,
2020-04-15,MG,c,0,3126109,
2020-04-15,MG,c,2,3127107,
2020-04-15,MG,c,1,3127388,
2020-04-15,MG,c,6,3127701,
2020-04-15,MG,c,1,3128303,
2020-04-15,MG,c,1,3128907,
2020-04-15,MG,c,3,3129806,
2020-04-15,MG,c,10,,
2020-04-15,MG,c,2,3131158,
2020-04-15,MG,c,6,3131307,
2020-04-15,MG,c,1,3131505,
2020-04-15,MG,c,2,3131703,
2020-04-15,MG,c,2,3132404,
2020-04-15,MG,c,1,3133105,
2020-04-15,MG,c,2,3133501,
2020-04-15,MG,c,1,3133600,
2020-04-15,MG,c,1,3134202,
2020-04-15,MG,c,1,3134608,
2020-04-15,MG,c,3,3135100,
2020-04-15,MG,c,1,3135407,
2020-04-15,MG,c,1,3136207,
2020-04-15,MG,c,77,3136702,
2020-04-15,MG,c,14,3137205,
2020-04-15,MG,c,4,3138203,
2020-04-15,MG,c,2,3139003,
2020-04-15,MG,c,2,3139409,
2020-04-15,MG,c,3,3140001,
2020-04-15,MG,c,1,3140159,
2020-04-15,MG,c,1,3140308,
2020-04-15,MG,c,1,3140803,
2020-04-15,MG,c,1,3141108,
2020-04-15,MG,c,4,3143104,
2020-04-15,MG,c,1,3143302,
2020-04-15,MG,c,4,3143906,
2020-04-15,MG,c,2,3144300,
2020-04-15,MG,c,44,3144805,
2020-04-15,MG,c,1,3145208,
2020-04-15,MG,c,1,3146008,
2020-04-15,MG,c,1,3147006,
2020-04-15,MG,c,4,3147105,
2020-04-15,MG,c,4,3147303,
2020-04-15,MG,c,1,3147907,
2020-04-15,MG,c,6,3148004,
2020-04-15,MG,c,7,3148103,
2020-04-15,MG,c,1,3149903,
2020-04-15,MG,c,1,3151107,
2020-04-15,MG,c,2,3151206,
2020-04-15,MG,c,2,3151503,
2020-04-15,MG,c,4,3151800,
2020-04-15,MG,c,17,3152501,
2020-04-15,MG,c,2,3154606,
2020-04-15,MG,c,8,3156700,
2020-04-15,MG,c,3,3157807,
2020-04-15,MG,c,1,3158003,
2020-04-15,MG,c,1,3158953,
2020-04-15,MG,c,3,3160405,
2020-04-15,MG,c,1,3160900,
2020-04-15,MG,c,1,3162104,
2020-04-15,MG,c,3,3162500,
2020-04-15,MG,c,1,3162906,
2020-04-15,MG,c,2,3163706,
2020-04-15,MG,c,1,3165107,
2020-04-15,MG,c,1,3165537,
2020-04-15,MG,c,4,3165578,
2020-04-15,MG,c,1,3166808,
2020-04-15,MG,c,3,3167202,
2020-04-15,MG,c,7,3168705,
2020-04-15,MG,c,3,3169109,
2020-04-15,MG,c,3,3169901,
2020-04-15,MG,c,21,3170107,
2020-04-15,MG,c,61,3170206,
2020-04-15,MG,c,1,3170404,
2020-04-15,MG,c,7,3170701,
2020-04-15,MG,c,2,3171006,
2020-04-15,MG,s,903,31,4.26571
2020-04-15,MS,c,1,5000252,
2020-04-15,MS,c,6,5002001,
2020-04-15,MS,c,61,5002704,
2020-04-15,MS,c,6,5002951,
2020-04-15,MS,c,1,5003207,
2020-04-15,MS,c,1,5003306,
2020-04-15,MS,c,9,5003702,
2020-04-15,MS,c,1,5005707,
2020-04-15,MS,c,10,5006200,
2020-04-15,MS,c,2,5006309,
2020-04-15,MS,c,1,5006606,
2020-04-15,MS,c,1,5007406,
2020-04-15,MS,c,1,5007901,
2020-04-15,MS,c,9,5007935,
2020-04-15,MS,c,11,5008305,
2020-04-15,MS,s,121,50,4.35411
2020-04-15,MT,c,1,5100250,
2020-04-15,MT,c,2,5101407,
2020-04-15,MT,c,2,5102504,
2020-04-15,MT,c,1,5102637,
2020-04-15,MT,c,1,5102702,
2020-04-15,MT,c,0,5103007,
2020-04-15,MT,c,1,5103361,
2020-04-15,MT,c,79,5103403,
2020-04-15,MT,c,4,,
2020-04-15,MT,c,1,5105234,
2020-04-15,MT,c,1,5105259,
2020-04-15,MT,c,1,5108956,
2020-04-15,MT,c,1,5106224,
2020-04-15,MT,c,1,5106752,
2020-04-15,MT,c,4,5107040,
2020-04-15,MT,c,23,5107602,
2020-04-15,MT,c,4,5107107,
2020-04-15,MT,c,11,5107909,
2020-04-15,MT,c,5,5107958,
2020-04-15,MT,c,1,5108303,
2020-04-15,MT,c,7,5108402,
2020-04-15,MT,s,151,51,4.33352
2020-04-15,PA,c,3,1500107,
2020-04-15,PA,c,1,1500206,
2020-04-15,PA,c,3,1500602,
2020-04-15,PA,c,45,1500800,
2020-04-15,PA,c,3,1501303,
2020-04-15,PA,c,328,1501402,
2020-04-15,PA,c,6,1501501,
2020-04-15,PA,c,3,1501709,
2020-04-15,PA,c,1,1501907,
2020-04-15,PA,c,1,1502004,
2020-04-15,PA,c,1,1502103,
2020-04-15,PA,c,1,1502152,
2020-04-15,PA,c,1,1502202,
2020-04-15,PA,c,1,1502301,
2020-04-15,PA,c,8,1502400,
2020-04-15,PA,c,1,1502707,
2020-04-15,PA,c,1,1502806,
2020-04-15,PA,c,1,1503093,
2020-04-15,PA,c,5,1503606,
2020-04-15,PA,c,3,1503903,
2020-04-15,PA,c,5,1504208,
2020-04-15,PA,c,1,1504406,
2020-04-15,PA,c,8,1504422,
2020-04-15,PA,c,1,1504802,
2020-04-15,PA,c,1,1504901,
2020-04-15,PA,c,1,1504976,
2020-04-15,PA,c,2,1505031,
2020-04-15,PA,c,1,1505106,
2020-04-15,PA,c,1,1505205,
2020-04-15,PA,c,15,1505536,
2020-04-15,PA,c,1,1506112,
2020-04-15,PA,c,1,1506187,
2020-04-15,PA,c,1,1506203,
2020-04-15,PA,c,2,1506351,
2020-04-15,PA,c,20,1506807,
2020-04-15,PA,c,2,1507003,
2020-04-15,PA,c,1,1507458,
2020-04-15,PA,c,2,1507607,
2020-04-15,PA,c,1,1508084,
2020-04-15,PA,c,2,1508100,
2020-04-15,PA,c,1,1508209,
2020-04-15,PA,s,487,15,5.6609
2020-04-15,PB,c,4,2501807,
2020-04-15,PB,c,6,2503209,
2020-04-15,PB,c,4,2504009,
2020-04-15,PB,c,1,2502607,
2020-04-15,PB,c,124,2507507,
2020-04-15,PB,c,3,2507804,
2020-04-15,PB,c,4,2510808,
2020-04-15,PB,c,14,2513703,
2020-04-15,PB,c,1,2500700,
2020-04-15,PB,c,1,2515302,
2020-04-15,PB,c,1,2515500,
2020-04-15,PB,c,1,2516201,
2020-04-15,PB,c,1,2516508,
2020-04-15,PB,s,165,25,4.10639
2020-04-15,PE,c,15,2600054,
2020-04-15,PE,c,3,2600708,
2020-04-15,PE,c,2,2601052,
2020-04-15,PE,c,4,2601201,
2020-04-15,PE,c,2,2601706,
2020-04-15,PE,c,1,2601904,
2020-04-15,PE,c,2,2602100,
2020-04-15,PE,c,2,2602209,
2020-04-15,PE,c,18,2602902,
2020-04-15,PE,c,8,2603108,
2020-04-15,PE,c,55,2603454,
2020-04-15,PE,c,1,2603801,
2020-04-15,PE,c,1,2603900,
2020-04-15,PE,c,2,2604007,
2020-04-15,PE,c,8,2604106,
2020-04-15,PE,c,2,2604205,
2020-04-15,PE,c,1,2604403,
2020-04-15,PE,c,2,2604502,
2020-04-15,PE,c,24,2605459,
2020-04-15,PE,c,1,2605806,
2020-04-15,PE,c,1,2605905,
2020-04-15,PE,c,3,2606002,
2020-04-15,PE,c,2,2606101,
2020-04-15,PE,c,5,2606200,
2020-04-15,PE,c,1,2606408,
2020-04-15,PE,c,8,2606804,
2020-04-15,PE,c,3,2607604,
2020-04-15,PE,c,12,,
2020-04-15,PE,c,7,2607208,
2020-04-15,PE,c,2,2607307,
2020-04-15,PE,c,2,2607752,
2020-04-15,PE,c,103,2607901,
2020-04-15,PE,c,4,2608107,
2020-04-15,PE,c,2,2608453,
2020-04-15,PE,c,1,2608701,
2020-04-15,PE,c,5,2608909,
2020-04-15,PE,c,1,2609006,
2020-04-15,PE,c,2,2609105,
2020-04-15,PE,c,6,2609402,
2020-04-15,PE,c,122,2609600,
2020-04-15,PE,c,4,2610004,
2020-04-15,PE,c,1,2610509,
2020-04-15,PE,c,7,2610608,
2020-04-15,PE,c,83,2610707,
2020-04-15,PE,c,6,2611101,
2020-04-15,PE,c,2,2611309,
2020-04-15,PE,c,1,2611507,
2020-04-15,PE,c,857,2611606,
2020-04-15,PE,c,1,2611804,
2020-04-15,PE,c,6,2612208,
2020-04-15,PE,c,1,2612505,
2020-04-15,PE,c,1,2613008,
2020-04-15,PE,c,1,2613107,
2020-04-15,PE,c,1,2613404,
2020-04-15,PE,c,46,2613701,
2020-04-15,PE,c,4,2613909,
2020-04-15,PE,c,1,2614105,
2020-04-15,PE,c,1,2615300,
2020-04-15,PE,c,1,2615409,
2020-04-15,PE,c,2,2615508,
2020-04-15,PE,c,1,2615706,
2020-04-15,PE,c,10,2616407,
2020-04-15,PE,s,1484,26,15.52777
2020-04-15,PI,c,1,2200400,
2020-04-15,PI,c,1,2201929,
2020-04-15,PI,c,1,2202208,
2020-04-15,PI,c,1,2202505,
2020-04-15,PI,c,1,2207702,
2020-04-15,PI,c,1,2208007,
2020-04-15,PI,c,1,2208106,
2020-04-15,PI,c,4,2208304,
2020-04-15,PI,c,3,2210052,
2020-04-15,PI,c,0,2210607,
2020-04-15,PI,c,77,2211001,
2020-04-15,PI,s,91,22,2.78013
2020-04-15,PR,c,6,4100400,
2020-04-15,PR,c,8,4101408,
2020-04-15,PR,c,9,4101507,
2020-04-15,PR,c,8,4101705,
2020-04-15,PR,c,5,4101804,
2020-04-15,PR,c,1,4101903,
2020-04-15,PR,c,7,4102000,
2020-04-15,PR,c,5,4102307,
2020-04-15,PR,c,3,4102406,
2020-04-15,PR,c,4,4103701,
2020-04-15,PR,c,1,4103909,
2020-04-15,PR,c,3,4104006,
2020-04-15,PR,c,12,4104204,
2020-04-15,PR,c,1,4104253,
2020-04-15,PR,c,21,4104303,
2020-04-15,PR,c,60,4104808,
2020-04-15,PR,c,2,4104907,
2020-04-15,PR,c,1,4105409,
2020-04-15,PR,c,14,4105508,
2020-04-15,PR,c,8,4105805,
2020-04-15,PR,c,1,4106209,
2020-04-15,PR,c,1,4106407,
2020-04-15,PR,c,306,4106902,
2020-04-15,PR,c,1,4107603,
2020-04-15,PR,c,7,4107652,
2020-04-15,PR,c,35,4108304,
2020-04-15,PR,c,1,4108403,
2020-04-15,PR,c,3,4108601,
2020-04-15,PR,c,3,4108809,
2020-04-15,PR,c,4,4109302,
2020-04-15,PR,c,1,4109401,
2020-04-15,PR,c,1,4109708,
2020-04-15,PR,c,11,4109757,
2020-04-15,PR,c,12,,
2020-04-15,PR,c,1,4110805,
2020-04-15,PR,c,3,4111506,
2020-04-15,PR,c,2,4112702,
2020-04-15,PR,c,1,4113007,
2020-04-15,PR,c,2,4113205,
2020-04-15,PR,c,1,4113403,
2020-04-15,PR,c,74,4113700,
2020-04-15,PR,c,2,4114302,
2020-04-15,PR,c,1,4114500,
2020-04-15,PR,c,2,4114609,
2020-04-15,PR,c,31,4115200,
2020-04-15,PR,c,2,4115309,
2020-04-15,PR,c,2,4115507,
2020-04-15,PR,c,2,4115705,
2020-04-15,PR,c,4,4115804,
2020-04-15,PR,c,0,4117503,
2020-04-15,PR,c,1,4117602,
2020-04-15,PR,c,2,4117701,
2020-04-15,PR,c,8,4118204,
2020-04-15,PR,c,8,4118402,
2020-04-15,PR,c,5,4118501,
2020-04-15,PR,c,2,4118808,
2020-04-15,PR,c,13,4119152,
2020-04-15,PR,c,1,4119301,
2020-04-15,PR,c,3,4119509,
2020-04-15,PR,c,6,4119905,
2020-04-15,PR,c,2,4120507,
2020-04-15,PR,c,2,4120705,
2020-04-15,PR,c,1,4120804,
2020-04-15,PR,c,2,4121208,
2020-04-15,PR,c,2,4122206,
2020-04-15,PR,c,2,4122305,
2020-04-15,PR,c,2,4122404,
2020-04-15,PR,c,1,4123303,
2020-04-15,PR,c,7,4123402,
2020-04-15,PR,c,3,4123956,
2020-04-15,PR,c,1,4124004,
2020-04-15,PR,c,2,4124905,
2020-04-15,PR,c,5,4125001,
2020-04-15,PR,c,16,4125506,
2020-04-15,PR,c,1,4125555,
2020-04-15,PR,c,2,4126256,
2020-04-15,PR,c,1,4126405,
2020-04-15,PR,c,6,4127106,
2020-04-15,PR,c,2,4127205,
2020-04-15,PR,c,1,4127304,
2020-04-15,PR,c,1,4127700,
2020-04-15,PR,c,1,4127957,
2020-04-15,PR,c,2,4128104,
2020-04-15,PR,c,3,4128203,
2020-04-15,PR,c,2,4128609,
2020-04-15,PR,c,1,4128708,
2020-04-15,PR,s,816,41,7.13664
2020-04-15,RJ,c,8,3300100,
2020-04-15,RJ,c,10,3300209,
2020-04-15,RJ,c,1,3300225,
2020-04-15,RJ,c,1,3300233,
2020-04-15,RJ,c,3,3300258,
2020-04-15,RJ,c,11,3300308,
2020-04-15,RJ,c,13,3300407,
2020-04-15,RJ,c,54,3300456,
2020-04-15,RJ,c,2,3300506,
2020-04-15,RJ,c,4,3300605,
2020-04-15,RJ,c,8,3300704,
2020-04-15,RJ,c,3,3300803,
2020-04-15,RJ,c,5,3301009,
2020-04-15,RJ,c,1,3301108,
2020-04-15,RJ,c,1,3300936,
2020-04-15,RJ,c,5,3301306,
2020-04-15,RJ,c,121,3301702,
2020-04-15,RJ,c,3,3301850,
2020-04-15,RJ,c,5,3301876,
2020-04-15,RJ,c,1,,
2020-04-15,RJ,c,31,3301900,
2020-04-15,RJ,c,6,3302007,
2020-04-15,RJ,c,3,3302205,
2020-04-15,RJ,c,1,3302254,
2020-04-15,RJ,c,4,3302270,
2020-04-15,RJ,c,7,3302403,
2020-04-15,RJ,c,28,3302502,
2020-04-15,RJ,c,5,3302601,
2020-04-15,RJ,c,35,3302700,
2020-04-15,RJ,c,1,3302809,
2020-04-15,RJ,c,50,3302858,
2020-04-15,RJ,c,2,3302908,
2020-04-15,RJ,c,24,3303203,
2020-04-15,RJ,c,167,3303302,
2020-04-15,RJ,c,21,3303401,
2020-04-15,RJ,c,150,3303500,
2020-04-15,RJ,c,3,3303609,
2020-04-15,RJ,c,3,3303708,
2020-04-15,RJ,c,3,3303807,
2020-04-15,RJ,c,2,3303856,
2020-04-15,RJ,c,42,3303906,
2020-04-15,RJ,c,2,3304003,
2020-04-15,RJ,c,1,3304102,
2020-04-15,RJ,c,2,3304110,
2020-04-15,RJ,c,2,3304128,
2020-04-15,RJ,c,15,3304144,
2020-04-15,RJ,c,2,3304151,
2020-04-15,RJ,c,7,3304201,
2020-04-15,RJ,c,5,3304300,
2020-04-15,RJ,c,1,3304508,
2020-04-15,RJ,c,8,3304524,
2020-04-15,RJ,c,2519,3304557,
2020-04-15,RJ,c,3,3304805,
2020-04-15,RJ,c,1,3304755,
2020-04-15,RJ,c,93,3304904,
2020-04-15,RJ,c,1,3305000,
2020-04-15,RJ,c,67,3305109,
2020-04-15,RJ,c,7,3305208,
2020-04-15,RJ,c,3,3305406,
2020-04-15,RJ,c,2,3305505,
2020-04-15,RJ,c,4,3305554,
2020-04-15,RJ,c,1,3305604,
2020-04-15,RJ,c,1,3305703,
2020-04-15,RJ,c,5,3305752,
2020-04-15,RJ,c,14,3305802,
2020-04-15,RJ,c,0,3305901,
2020-04-15,RJ,c,5,3306008,
2020-04-15,RJ,c,2,3306107,
2020-04-15,RJ,c,122,3306305,
2020-04-15,RJ,s,3743,33,21.67977
2020-04-15,RN,c,1,2400109,
2020-04-15,RN,c,13,2400208,
2020-04-15,RN,c,5,2401008,
2020-04-15,RN,c,2,2401107,
2020-04-15,RN,c,1,2401404,
2020-04-15,RN,c,0,2402006,
2020-04-15,RN,c,4,2402204,
2020-04-15,RN,c,1,2402303,
2020-04-15,RN,c,1,2402501,
2020-04-15,RN,c,5,2402600,
2020-04-15,RN,c,1,2402709,
2020-04-15,RN,c,1,2402907,
2020-04-15,RN,c,1,2403103,
2020-04-15,RN,c,1,2403301,
2020-04-15,RN,c,5,2403608,
2020-04-15,RN,c,6,,
2020-04-15,RN,c,1,2405306,
2020-04-15,RN,c,1,2406304,
2020-04-15,RN,c,1,2407005,
2020-04-15,RN,c,6,2407104,
2020-04-15,RN,c,2,2407807,
2020-04-15,RN,c,84,2408003,
2020-04-15,RN,c,172,2408102,
2020-04-15,RN,c,1,2408201,
2020-04-15,RN,c,43,2403251,
2020-04-15,RN,c,1,2409100,
2020-04-15,RN,c,1,2409407,
2020-04-15,RN,c,1,2411205,
2020-04-15,RN,c,3,2411502,
2020-04-15,RN,c,26,2412005,
2020-04-15,RN,c,2,2412203,
2020-04-15,RN,c,1,2412559,
2020-04-15,RN,c,1,2412708,
2020-04-15,RN,c,1,2413904,
2020-04-15,RN,c,2,2414100,
2020-04-15,RN,c,2,2411056,
2020-04-15,RN,s,400,24,11.40624
2020-04-15,RO,c,7,1100023,
2020-04-15,RO,c,1,1100114,
2020-04-15,RO,c,3,1100122,
2020-04-15,RO,c,6,1100155,
2020-04-15,RO,c,52,1100205,
2020-04-15,RO,c,3,1100288,
2020-04-15,RO,c,1,1100304,
2020-04-15,RO,s,73,11,4.10753
2020-04-15,RR,c,1,1400050,
2020-04-15,RR,c,131,1400100,
2020-04-15,RR,c,3,1400159,
2020-04-15,RR,c,3,1400175,
2020-04-15,RR,c,4,1400456,
2020-04-15,RR,s,142,14,23.44159
2020-04-15,RS,c,1,4300208,
2020-04-15,RS,c,1,4300406,
2020-04-15,RS,c,5,4300604,
2020-04-15,RS,c,2,4300703,
2020-04-15,RS,c,1,4301057,
2020-04-15,RS,c,3,4301107,
2020-04-15,RS,c,28,4301602,
2020-04-15,RS,c,11,4302105,
2020-04-15,RS,c,1,4302402,
2020-04-15,RS,c,2,4303004,
2020-04-15,RS,c,8,4303103,
2020-04-15,RS,c,0,4303509,
2020-04-15,RS,c,4,4303905,
2020-04-15,RS,c,1,4304200,
2020-04-15,RS,c,1,4304507,
2020-04-15,RS,c,15,4304606,
2020-04-15,RS,c,6,4304630,
2020-04-15,RS,c,1,4304663,
2020-04-15,RS,c,1,4304804,
2020-04-15,RS,c,37,4305108,
2020-04-15,RS,c,1,4305173,
2020-04-15,RS,c,1,4305306,
2020-04-15,RS,c,1,4305355,
2020-04-15,RS,c,2,4305454,
2020-04-15,RS,c,2,4306205,
2020-04-15,RS,c,2,4306403,
2020-04-15,RS,c,1,4306601,
2020-04-15,RS,c,1,4306767,
2020-04-15,RS,c,2,4306809,
2020-04-15,RS,c,2,4306908,
2020-04-15,RS,c,4,4307005,
2020-04-15,RS,c,1,4307500,
2020-04-15,RS,c,3,4307609,
2020-04-15,RS,c,3,4307708,
2020-04-15,RS,c,2,4307807,
2020-04-15,RS,c,6,4307906,
2020-04-15,RS,c,3,4308607,
2020-04-15,RS,c,1,4309050,
2020-04-15,RS,c,13,4309209,
2020-04-15,RS,c,1,4309308,
2020-04-15,RS,c,4,4309555,
2020-04-15,RS,c,1,4310330,
2020-04-15,RS,c,4,4310801,
2020-04-15,RS,c,19,4311403,
2020-04-15,RS,c,12,4311809,
2020-04-15,RS,c,2,4312252,
2020-04-15,RS,c,1,4312401,
2020-04-15,RS,c,1,4312674,
2020-04-15,RS,c,1,4313102,
2020-04-15,RS,c,26,4313409,
2020-04-15,RS,c,2,4313508,
2020-04-15,RS,c,2,4314001,
2020-04-15,RS,c,1,4314035,
2020-04-15,RS,c,27,4314100,
2020-04-15,RS,c,9,4314407,
2020-04-15,RS,c,1,4314605,
2020-04-15,RS,c,350,4314902,
2020-04-15,RS,c,4,4315602,
2020-04-15,RS,c,1,4315701,
2020-04-15,RS,c,1,4316006,
2020-04-15,RS,c,2,4316600,
2020-04-15,RS,c,1,4316808,
2020-04-15,RS,c,13,4316907,
2020-04-15,RS,c,7,4317103,
2020-04-15,RS,c,4,4317202,
2020-04-15,RS,c,1,4317400,
2020-04-15,RS,c,2,4317608,
2020-04-15,RS,c,1,4317905,
2020-04-15,RS,c,3,4318051,
2020-04-15,RS,c,1,4318309,
2020-04-15,RS,c,2,4318440,
2020-04-15,RS,c,17,4318705,
2020-04-15,RS,c,1,4318804,
2020-04-15,RS,c,2,4319505,
2020-04-15,RS,c,1,4319901,
2020-04-15,RS,c,5,4320008,
2020-04-15,RS,c,1,4320107,
2020-04-15,RS,c,5,4320404,
2020-04-15,RS,c,4,4320859,
2020-04-15,RS,c,1,4321204,
2020-04-15,RS,c,5,4321303,
2020-04-15,RS,c,1,4321451,
2020-04-15,RS,c,1,4321469,
2020-04-15,RS,c,9,4321501,
2020-04-15,RS,c,1,4321600,
2020-04-15,RS,c,1,4322251,
2020-04-15,RS,c,3,4322400,
2020-04-15,RS,c,1,4322509,
2020-04-15,RS,c,1,4322608,
2020-04-15,RS,c,1,4322806,
2020-04-15,RS,c,13,4323002,
2020-04-15,RS,c,1,4323408,
2020-04-15,RS,s,762,43,6.69758
2020-04-15,SC,c,1,4200606,
2020-04-15,SC,c,1,4201000,
2020-04-15,SC,c,11,4201208,
2020-04-15,SC,c,4,4201406,
2020-04-15,SC,c,1,4201901,
2020-04-15,SC,c,2,4201950,
2020-04-15,SC,c,60,4202008,
2020-04-15,SC,c,2,4202073,
2020-04-15,SC,c,2,4212809,
2020-04-15,SC,c,1,4202107,
2020-04-15,SC,c,2,4202305,
2020-04-15,SC,c,70,4202404,
2020-04-15,SC,c,2,4202701,
2020-04-15,SC,c,25,4202800,
2020-04-15,SC,c,17,4202909,
2020-04-15,SC,c,2,4203006,
2020-04-15,SC,c,47,4203204,
2020-04-15,SC,c,1,4203709,
2020-04-15,SC,c,1,4203956,
2020-04-15,SC,c,6,4204202,
2020-04-15,SC,c,1,4204251,
2020-04-15,SC,c,44,4204608,
2020-04-15,SC,c,214,4205407,
2020-04-15,SC,c,1,4205456,
2020-04-15,SC,c,2,4205704,
2020-04-15,SC,c,5,4205902,
2020-04-15,SC,c,3,4206009,
2020-04-15,SC,c,10,4206207,
2020-04-15,SC,c,2,4206306,
2020-04-15,SC,c,1,4206504,
2020-04-15,SC,c,7,4207007,
2020-04-15,SC,c,12,4207304,
2020-04-15,SC,c,13,,
2020-04-15,SC,c,3,4207502,
2020-04-15,SC,c,2,4207700,
2020-04-15,SC,c,1,4207858,
2020-04-15,SC,c,37,4208203,
2020-04-15,SC,c,7,4208302,
2020-04-15,SC,c,1,4208401,
2020-04-15,SC,c,0,4208500,
2020-04-15,SC,c,3,4208807,
2020-04-15,SC,c,9,4208906,
2020-04-15,SC,c,4,4209003,
2020-04-15,SC,c,71,4209102,
2020-04-15,SC,c,11,4209300,
2020-04-15,SC,c,4,4209409,
2020-04-15,SC,c,1,4210100,
2020-04-15,SC,c,1,4210605,
2020-04-15,SC,c,2,4211207,
2020-04-15,SC,c,8,4211306,
2020-04-15,SC,c,1,4211504,
2020-04-15,SC,c,2,4211702,
2020-04-15,SC,c,11,4211900,
2020-04-15,SC,c,2,4212205,
2020-04-15,SC,c,1,4212304,
2020-04-15,SC,c,2,4212403,
2020-04-15,SC,c,1,4212650,
2020-04-15,SC,c,1,4213203,
2020-04-15,SC,c,5,4213500,
2020-04-15,SC,c,2,4214300,
2020-04-15,SC,c,1,4214805,
2020-04-15,SC,c,1,4215000,
2020-04-15,SC,c,1,4215059,
2020-04-15,SC,c,2,4215455,
2020-04-15,SC,c,1,4215505,
2020-04-15,SC,c,0,4215604,
2020-04-15,SC,c,1,4215653,
2020-04-15,SC,c,1,4215703,
2020-04-15,SC,c,1,4215802,
2020-04-15,SC,c,3,4216107,
2020-04-15,SC,c,2,4216206,
2020-04-15,SC,c,31,4216602,
2020-04-15,SC,c,2,4216909,
2020-04-15,SC,c,6,4217006,
2020-04-15,SC,c,1,4217253,
2020-04-15,SC,c,1,4217402,
2020-04-15,SC,c,7,4217600,
2020-04-15,SC,c,9,4217709,
2020-04-15,SC,c,1,4217907,
2020-04-15,SC,c,4,4218004,
2020-04-15,SC,c,1,4218103,
2020-04-15,SC,c,2,4218202,
2020-04-15,SC,c,2,4218400,
2020-04-15,SC,c,32,4218707,
2020-04-15,SC,c,3,4219002,
2020-04-15,SC,c,1,4219200,
2020-04-15,SC,c,1,4219309,
2020-04-15,SC,s,884,42,12.33812
